,text,id,label,d1,d2,inferred_labels,labels_after_prop
10,"
-
-MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA - CNPJ 05.343.029/00001-90 -
-Valor R$ 37.200,00 (trinta e sete mil e duzentos reais).
-
-
-
-                                                                                                www.diariomunicipal.es.gov.br
-30/03/2020 (Segunda-feira)                        DOM/ES - Edição N° 1484                                      Página 120
-
-
:OBJETO – Aquisição de teste rápido COVID-19 para a SEMSA em enfrentamento a pandemia, conforme Decreto 37.740
-de 16/03/2020.
-
-
-Aracruz/ES, 27 de março de 2020.
-
-
-Clenir Sani Avanza
-Secretária de Saúde
-Decreto nº 33.742, de 19/02/2018
-
",text_11,1,0.3441407334751928,0.04024607534433395,1,
11,"
-
-EXTRATO DO CONTRATO DE AQUISÇÃO Nº 012/2020 QUE ENTRE SI CELEBRAM O MUNICIPIO DE
-ANCHIETA ES ATRAVÉS DO FUNDO MUNICIPAL DE SAÚDE E A EMPRESA MEDLEVENSOHN COMÉR-
-CIO E REPRESENTAÇÕES DE PRODUTOS HOSPITALARES LTDA.
-                                                                                                        Publicação Nº 267479
-
-EXTRATO DO CONTRATO DE AQUISÇÃO Nº 012/2020
-QUE ENTRE SI CELEBRAM O MUNICIPIO DE ANCHIETA ES ATRAVÉS DO FUNDO MUNICIPAL DE SAÚDE E A EMPRESA ME-
-DLEVENSOHN COMÉRCIO E REPRESENTAÇÕES DE PRODUTOS HOSPITALARES LTDA.
-Objeto: Constitui objeto deste instrumento, a contratação de EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE MA-
:TERIAL LABORATORIAL TESTE RÁPIDO PARA COVID-19, para atender o laboratório municipal, pertencente a gerência de
-Média e Alta Complexidade, em caráter EMERGENCIAL, tal objeto se faz necessário em caráter emergencial considerando a
-PANDEMIA, que o mundo vem atravessando e a Portaria Nº 454 de 20 de março de 2020, que dispõe em seu ART 1º - fica
-declarado, em todo território nacional, o estado de transmissão comunitária do CORONAVIRUS (COVID-19).
-Valor Global: O valor global do Contrato corresponde a R$ 192.000,00 (cento e noventa e dois mil reais)
-As despesas decorrentes da execução deste Contrato correrão à conta abaixo especificada:
-
-                                               Classificação          Natureza de
-                  Secretaria                                                        Fonte de Recurso             Ficha
-                                                Funcional              Despesa
-
",text_12,1,0.3242890134076725,-0.0136722904629583,1,
12,"
-        I – Utilizar equipamento de proteção individual (EPI), avental,     indicados a partir de sete dias após o início dos sintomas, ressaltando
-óculos de proteção, touca, luvas descartáveis e máscara cirúrgica;          que na maioria dos casos podem ocorrer viragem sorológica mais tardia;
-        II – Fazer uso das medidas de biossegurança para a manipulação
-da amostra.                                                                          Art. 6º Para testes rápidos com detecção de antígeno (Ag) seguir
-                                                                            o preconizado na bula do teste, sendo que deve constar a informação no
-         Art. 3º Os laboratórios de análises clínicas deverão encaminhar    laudo se o cliente se declara assintomático ou sintomático para síndrome
-as notificações à Vigilância Epidemiológica do município, anexados os       gripal e data de início de sintomas.
-laudos com os resultados (positivos e negativos), com identificação
-precisa do nome completo, RG, CPF, endereço e telefone de contato do               Art. 7º Os Laboratórios devem delimitar fluxo de pessoal e
-paciente em até 24 (vinte e quatro) horas úteis, sendo que, no caso de      áreas de atendimento, espera e pagamento diferentes para os usuários
:resultado positivo a comunicação deve ocorrer de imediato.                  que buscam os serviços de teste rápido em relação aos que buscam
-                                                                            os outros serviços nos laboratórios, adotando critérios objetivos que
-        Art. 4º O laudo do exame para detecção do COVID-19 deverá           impossibilitem a aglomeração de pessoas.
-ser de fácil compreensão ao paciente esclarecendo de maneira precisa
-constando no laudo os seguintes resultados:                                        Art. 8º Os laboratórios clínicos deverão informar a sensibilidade
-        ( ) POSITIVO / REAGENTE IgM/ IgG POSITIVO                           e especificidade do teste no laudo.
-        ( ) NEGATIVO / NÃO REAGENTE
-        VALORES DE REFERÊNCIA:                                                      Art. 9º. Os laboratórios clínicos deverão informar ao paciente
:        I - Deverá ser informado no laudo se o cliente se declara           que realizou o teste rápido quanto a importância das recomendações
-assintomático ou sintomático para síndrome gripal e data de início de       de isolamento, conforme definido no item 3.6.2 do Protocolo de Manejo
-sintomas;                                                                   Clínico do Coronavírus (COVID-19) http://189.28.128.100/dab/docs/
-        II - O resultado deverá ser entregue somente ao proprietário        portaldab/documentos/20200504_ProtocoloManejo_ver09.pdf.
-do material biológico analisado devendo ainda ser informado
-presencialmente ou por telefone o resultado ao paciente.                            Art. 10 Os laboratórios privados deverão notificar os resultados
-        III - No laudo deve constar as seguintes informações:               positivos e negativos notificados no sistema e-SUS VE https://nofica.
-                                                                            saude.gov.br e informar o resultado do teste no campo específico,
-        a) “O resultado do teste sorológico não deve ser tomado como        bem como comunicar imediatamente a Vigilância Epidemiológica do
-diagnóstico confirmatório. Um resultado “Não reagente” no teste não         município e esta ao CIEVS/Tocantins.
-deve excluir a possibilidade de uma infecção e critério de interrupção de
-isolamento.”                                                                        Art. 11 O descumprimento das disposições contidas nesta Nota
-        b) “Há relatos na literatura de reação cruzada com outros           Técnica bem como da inobservância da RDC nº 302/05 – ANVISA
-coronavírus, portanto resultados reagentes podem ser devidos à infecção     constitui infração sanitária, nos termos da Lei Municipal nº 1.612/95, sem
-passada ou presente com cepas de coronavírus não-SARS-CoV-2.”               prejuízo das responsabilidades civil, administrativa e penal cabíveis.
-        c) “Os resultados dos testes laboratoriais devem sempre ser
-considerados no contexto da clínica e dos dados epidemiológicos no                  Art. 12 Esta Portaria entra em vigor na data de sua publicação.
-estabelecimento do diagnóstico.”
-                                                                            Araguaí na, 20 de maio de 2020.
:         Parágrafo único. O paciente solicitante do teste rápido deve ser
-entrevistado através de formulário específico, em consonância com a                     ANA PAULA DOS SANTOS ANDRADE ABADIA
-instrução de uso do teste (exame) e a sua respectiva janela imunológica                        Secretária Municipal de Saúde
-devendo o respectivo formulário ser mantido em arquivo de maneira                                  Portaria nº 057/2020
-garantir sua rastreabilidade.
-
-
-
-
-                                                                                  Documento assinado digitalmente conforme MP nº 2.200-2 de 24/08/2001, que
-                                                                                  institui a Infraestrutura de chaves Públicas Brasileira - ICP
",text_13,6,0.21066602567825077,0.1414550373292979,6,
13,"
- rápidos"" (ensaios imunocromatográficos) para a COVID-19 em farmácias;
- Considerando a Nota Técnica n° 97/2020/SEI/GRECS/GGTES/DIRE1/ANVISA, que orienta para a utilização de testes rápidos (ensaios
- imunocromatográficos) para COVID-19 em farmácias privadas durante o período de pandemia,
-
-
-
- D E C R E T A:
-
-
-
: Art. 1° Fica autorizada a realização de teste rápido (ensaio imunocromatográfico) para COVID-19, em caráter temporário e excepcional, em
- farmácias e drogarias com Alvará Sanitário vigente e Autorização de Funcionamento.
-
-
- Parágrafo único. Somente poderão prestar esse serviço os estabelecimentos que possuírem em seu Alvará Sanitário a atividade de ""Serviços
- Farmacêuticos"".
-
-
: Art. 2° Os estabelecimentos que optarem por realizar o teste rápido (ensaios imunocromatográficos) para COVID 19 deverão:
-
-
- I - realizar o serviço, exclusivamente, na sala de serviços farmacêuticos;
- II - realizar a higienização do ambiente, de objetos e superfícies com álcool 70%, hipoclorito de sódio ou outro desinfetante regularizado junto à
- Anvisa, sempre antes do início e após o término de cada serviço prestado;
- III - disponibilizar para o paciente máscara cirúrgica e álcool gel 70% para higiene das mãos;
: IV - utilizar kit de teste rápido regularizado junto à Anvisa/MS;
- V - seguir estritamente as instruções de uso do dispositivo que será utilizado;
- VI - realizar a coleta da amostra conforme determinado na instrução de uso do dispositivo e por profissional de saúde devidamente treinado e em uso
- de equipamento de proteção individual (EPI): avental, óculos de proteção, touca, luvas descartáveis e máscara cirúrgica;
- VII - utilizar medidas de biossegurança para manipulação da amostra;
- VIII - garantir registro e rastreabilidade dos resultados;
- IX - fornecer a Declaração de Serviços Farmacêuticos ao paciente, em meio físico ou digital, assinado e carimbado pelo farmacêutico, com resultado
- do teste e com as orientações ao paciente, conforme as diretrizes do Ministério da Saúde;
- X - estabelecer procedimento escrito (POP) que deve contemplar:
-                                          Diário Oficial do Município
-                                                Edição Nº 1251 - Ordinária
",text_14,6,0.1463641836705597,0.1302605304072059,6,
14,"
-
-MUNICÍPIO DE GRAVATAI
-Gabinete do Prefeito
-
-
- a) nome do profissional de saúde (farmacêutico) responsável pela realização do teste;
- b) a descrição do procedimento a ser realizado;
- c) cuidados de biossegurança e destinação correta dos resíduos gerados;
- d) arvore decisória - deve ser elaborada em consonância com instrução de uso do teste disponível no estabelecimento e respeitando a janela
- imunológica do paciente. O paciente que for descartado pela árvore de decisão deve ser orientado quanto ao correto momento de realizar o teste
: rápido. A árvore de decisão deve ser atualizada sempre que ocorrer a troca do teste rápido disponível no estabelecimento;
- e) modelo da Declaração do Serviço Farmacêutico.
-
-
- Art. 3° A ocorrência de queixas técnicas associadas aos testes rápidos deve ser notificada pelo Sistema de Notificações em Vigilância Sanitária
- (Notivisa), em até 5 (cinco) dias de seu conhecimento.
-
-
- Art. 4° As orientações aos pacientes após a realização do teste, de resultados positivos e negativos por COVID-19, devem seguir as Diretrizes e os
- Protocolos estabelecidos pelo Ministério da Saúde para o correto manejo dos pacientes e informações epidemiológicas.
-
",text_15,6,0.11690778788172439,0.1529698400357213,6,
15,"
-2        74       1876       50         UND          Soro Anti-A, frasco com 10ml                                                 EBRAM          18,90         945,00
-2        75       1877       50         UND          Soro Anti-B, frasco com 10ml                                                 PROTHEMO       18,90         945,00
-2        76       1878       50         UND          Soro coombs, frasco com 10ml                                                 PROTHEMO       25,50         1.275,00
-2        77       1879       50         UND          Soro tipagem Anti-AB, frasco com 10ml.                                       PROTHEMO       18,90         945,00
-2        79       6370       30         UND          Sulfato de zinco, para exames de fezes- pacote com 500 gramas.               BIOTECC        15,50         465,00
-2        80       4619       2.000      UND          Swab em embalagem individual estéril                                         ABSORVE        0,13          260,00
-2        82       240897     5.000      UND          Swab álcool (individual) almofada/sachê para assepsia com álcool             LABOR IMPORT   0,07          350,00
-                                                     isopropílico a 70%, embalados individualmente.
-2        83       3958       12.500     UND          Teste determinação de sangue oculto em fezes por imunocromatografia,         BIOCON         4,30          53.750,00
-                                                     sem dieta. (fornecer catálogo)
:2        85       249138     3.000      UND          Teste rápido para Treponema pallidum                                         BIOCON         2,95          8.850,00
-2        86       4587       35.000     UND          Tira reativa para HCG (imunocromatográfico) soro e urina, sensibilidade      ECO            0,62          21.700,00
-                                                     detecção de 20UI, embaladas individualmente com número de lote e
-                                                     validade impressos na embalagem, controle interno do teste (fornecer
-                                                     catálogo). Preço unitário, porém embalagem contendo 50 testes.
-2        89       264205     36.000     UND          Tubo a vácuo fundo redondo para coleta de urina com reagente 8 a 10ml        CRAL PLAST     1,04          37.440,00
-2        90       102157     10.000     UND          Tubo de vidro temperado 13x75, 5ml.                                          PRECISI ON     0,14          1.400,00
-2        91       243960     900        UND          Tubo tipo falcon estéril, volume 15ml.                                       CRAL PLAST     0,40          360,00
-2        93       263166     50         FRAS CO      Violeta genciana para coloração de gram, frasco 1000ml                       LABOR CLIN     21,80         1.090,00
-2        94       93111      15         Caixa        Waaler rose látex, caixa contendo: Suspensão de hemácias sensibili-          EBRAM          83,00         1.245,00
-                                                     zadas com IgG de soro de coelho anti- hemácias de carneiro (1x1,5ml);
-                                                     Soro controle positivo (1x0,5ml); Soro controle negativo (1x1ml); Varetas
-                                                     plásticas (60); Cartões-teste (2).
-2        96       263165     12         FRAS CO      Álcool Isopropílico (isopropanol) 99 8%, frasco 1 litro                      DINAMICA       28,00         336,00
-2        97       4609       60         UND          Óleo para imersão de 100ml                                                   LABOR CLIN     15,30         918,00
-2        99       89550      86.500     UND          Tubo capilar para microhematócrito sem heparina, com 75 mm de compri-        PRECISI ON     0,03          2.595,00
-                                                     mento, 1,0 mm de diâmetro interno e 1,5 mm de diâmetro externo. Preço
-                                                     unitário, porém o produto deve ser embalado em caixa com 500 unidades.
-2        100      217626     1.250      PACOTE       Agar CLED, pacote com 10 placas                                              LABOR CLIN     24,90         31.125,00
:2        103      1872       400        UND          Pesquisa de Rotavírus- teste rápido. Teste para diagnóstico imediato de      BIOCON         136,90        54.760,00
-                                                     gastroenterites. É um teste com a metodologia de imuno ensaio cromato-
-                                                     gráfico rápido e qualitativo que detecta simultaneamente rotavirus e ade-
-                                                     novirus em amostras de fezes. Limite de detecção viral pequeno(menor
-                                                     que ELISA ou testes de látex): Diagnostico da diarreia com baixa carga
-                                                     viral; Não é necessário realizar pré-tratamento da amostra. Kit completo
-                                                     incluindo acessórios necessários para a realização dos testes: frascos
-                                                     de diluição de amostras, conta-gotas, dispositivos individuais para teste.
-                                                     Preço da caixa com 20 testes
-
-
",text_16,1,0.20355533240021292,0.032821547010215855,1,
16,"
-
-Fornecedor: LCI PRODUTOS DIAGNÓSTICOS LTDA, inscrito(a) no CNPJ sob                                nº. 07.293.786/0001-21, com sede na cidade de Colombo/PR, à Avenida
-Londres, nº 199, Jardim Bandeirantes, CEP 83.405-110, fone/fax (41) 3666-0234/(41) 3666-0234, por seu representante legal, ao final assinado, com o valor total de R$
-196.800,00 (cento e noventa e seis mil e oitocentos reais) com o(s) preço(s) do(s) item(ns) abaixo relacionado(s).
-Lote     Item     Código     Qtde.      Und.         Especificação                                                                Marca            Valor Unit.   Valor Total
-1        2        461        27.000     UND          Coletor de urina sistema fechado. Com dispositivo de transferência           CRAL             1,60          43.200,00
-                                                     120mL, estéril por óxido de etileno, embalados individualmente, produto
-                                                     cadastrado na ANVISA.
-MARINGÁ, (QUARTA FEIRA) 08/04/2020                                               ÓRGÃO OFICIAL DO MUNICÍPIO - Nº 3311                                          PÁG. 68
-
: 1        4        1872       1.200      UND          Pesquisa de Rotavírus- teste rápido. Teste para diagnóstico imediato         BIOCON       128,00        153.600,00
-                                                      de gastroenterites. É um teste com a metodologia de imuno ensaio
-                                                      cromatográfico rápido e qualitativo que detecta simultaneamente ro-
-                                                      tavírus e adenovírus em amostras de fezes. Limite de detecção viral
-                                                      pequeno(menor que ELISA ou testes de látex): Diagnostico da diarreia
-                                                      com baixa carga viral; Não é necessário realizar pré-tratamento da
-                                                      amostra. Kit completo incluindo acessórios necessários para a realização
-                                                      dos testes: frascos de diluição de amostras, conta-gotas, dispositivos
-                                                      individuais para teste. Preço da caixa com 20 testes
-
-
",text_17,1,0.22238543866353233,0.03515670141739771,1,
17,"
-    Fornecedor: FIGUEIREDO COMÉRCIO DE ARTIGOS MÉDICOS EIRELI EPP
-                                                                                      DISPENSO o procedimento licitatório, com base no artigo
-         Item: 29                              R$ 0,75
-                                                                       24, inciso IV, da Lei nº 8.666/1993, para contratação direta da empresa
-    Fornecedor: FIGUEIREDO COMÉRCIO DE ARTIGOS MÉDICOS EIRELI EPP
-                                                                       TELESCA REPRESENTAÇÕES MATERIAIS HOSPITALAR EIRELE – ME
-         Item: 30                              R$ 0,85
-                                                                       para fornecimento de 25.000 (vinte e cinco mil) testes rápidos COVID-19,
-                                                                       utilizado para triagem da infecção pelo vírus da Síndrome Respiratória
-             II – DETERMINAR ao setor competente a convocação das      Aguda Grave do Coronavírus 2 (Sars-Cov-2), somente uso diagnóstico in
:proponentes vencedoras para assinatura da Ata de Registro de Preços,   vitro, amostra: soro, plasma e sangue total, descrição: teste rápido
-nos termos da Lei.                                                     qualitativo para a detecção de anticorpos específicos IgM e IgG anti-Sars-
-                                                                       Cov-2 por imunocromatografia de fluxo lateral, com temperatura de
-                   Manaus-AM, 23 de abril de 2020                      armazenamento entre 2 a 30 °C, aplicação manual, embalagem contendo
-                                                                       dados de identificação do produto, data de fabricação e prazo de validade
-                                                                       para atender as necessidades dos estabelecimentos assistenciais da
-                                                                       Secretaria Municipal de Saúde – SEMSA na situação epidemiológica
-                                                                       emergencial da COVID-19 em Manaus, pelo valor de R$ 2.200.00,00 (dois
-                                                                       milhões e duzentos mil reais).
-
-                                                     DOM | Edição 4826 | Página 8
",text_18,1,0.3480113107484815,-0.017361628353299553,1,
18,"
-Objeto: Assinatura Jornal - DIÁRIO OFICIAL DO ESTADO - DOE
-Célula Orçamentária: 2501. 33.90.39 - Outros Serviços de Terceiros - Pessoa Jurídica                                                       JOSÉ EGÍDIO DE SANTANA
-Fonte 000                                                                                                                                  Presidente da COPEL/SMS
-Valor: R$ 420,00 (Quatrocentos e vinte reais)
-Amparo Legal: Lei 8.666/93 Art. 25 incisos I.
-                                                                                                                               DISPENSA DE LICITAÇÃO Nº 050/2020
-                                  Salvador, 26 de março de 2020.
-                                                                                                       PROCESSO Nº: 6215/2020
-                                VALENTIM BOULHOSA BAQUEIRO                                             CONTRATADA: PMH PRODUTOS MÉDICOS HOSPITALES LTDA
-                              Coordenador Administrativo-Casa Civil                                    CNPJ: 00.740.696/0001-92
:                                                                                                       OBJETO: Aquisição de kit para laboratório teste rápido IGM/IGG para coronavirus para atender a
-                                                                                                       demanda do Laboratório Central, de Salvador conforme CI RLAB Nº 030/2020
- SECRETARIA MUNICIPAL DE GESTÃO - SEMGE                                                                VALOR GLOBAL: R$ 4.925.000,00 (quatro milhões novecentos e vinte e cinco mil reais))
-                                                                                                       AMPARO LEGAL: Artigo 24, Inciso IV da Lei Federal n° 8.666/93
-                                                                                                       Artigo 4º, da Lei Federal n° 13.979/2020
-                                  AVISO DE SUSPENSÃO                                                   DOTAÇÃO ORÇAMENTÁRIA: Projeto Atividade 10.302.0002.232900, 10.301.0016.249300,
-                                                                                                       10.302.0016.249400; Elemento de Despesa 33.90.30; Fonte de Recurso: 014 (Transf Fundo a Fundo
-A Comissão Central Permanente de Licitação - COMPEL comunica, por conveniência da Administração        de Recursos SUS do Gov Fed - Bloco de Custeio - Atenção Saúde Pop MAC
-Pública Municipal, a suspensão “sine die” da sessão de abertura da seguinte licitação: Concorrência    PRAZO DE ENTREGA: Imediato
-nº 01/2020-Processo nº 3597/2019-Tipo: Técnica e Preço. Objeto: PRESTAÇÃO DE SERVIÇOS                  DATA DO ATO: 26/03/2020
-ESPECIALIZADOS, DO SETOR DO AUDIO VISUAL, QUE APRESENTE PLANO DE TRABALHO
",text_19,1,0.5355582845811392,-0.35056657767483745,1,
19,"
-                                    AMAURI GUIMARÃE PIRES
-                                         Presidente                                                                               JAQUELINE MACEDO BARBOZA DE BARROS
-                                                                                                                                          Presidente da Comissão
-               RESUMO DE DISPENSA DE LICITAÇÃO Nº 010/2020
-                                                                                                                              DISPENSA DE LICITAÇÃO Nº 071/2020
-PROCESSO: 594/2017.
-DISPENSA: 010/2020.
-OBJETO: Contrato de Locação do Imóvel situado na Rua Netuno, nº 01, térreo, 1º e 2º pavimento -       PROCESSO Nº: 6344/2020
-Pituaçu.                                                                                              CONTRATADA: LICIMASTER DISTRIBUIDORA DE MEDICAMENTOS E PROD. MÉD. HOSPITALAR LTDA
-LOCADOR: José Antônio de Jesus Parcero.                                                               CNPJ: 20.001.049/0001-76
:CPF: 028.461.365-72.                                                                                  OBJETO: Aquisição de teste rápido para detecção de antígenos para SARS-COV-2 (novo coronavírus),
-VALOR MENSAL: 5.000,00 (cinco mil reais).                                                             para atender a demanda do Laboratório Central de Salvador, conforme CI RLAB Nº 032/2020
-PRAZO DA VIGÊNCIA: 03 (três) anos, contados a partir da assinatura do Contrato.                       VALOR GLOBAL: R$ 8.900.000,00 (Oito milhões e novecentos mil reais)
-AMPARO LEGAL: Lei Federal nº 8.666/93 e Lei Federal nº 8.245/91.                                      AMPARO LEGAL: Artigo 24, Inciso IV da Lei Federal n° 8.666/93
-DATA DE AUTORIZAÇÃO: 18/12/2019.                                                                      Artigo 4º, da Lei Federal n° 13.979/2020
-DOTAÇÃO ORÇAMENTARIA                                                                                  DOTAÇÃO ORÇAMENTÁRIA: Projeto Atividade 10.302.0002.232900; Elemento de Despesa
-                                                                                                      33.90.30; Fonte de Recurso: 091 (Operações de Crédito Externas - Recursos de Ressarcimento de
-     ÓRGÃO/                               ELEMENTO DE                           VALOR MENSAL          Operações de Crédito)
-                         SUBAÇÃO                                    FONTE                             PRAZO DE ENTREGA: Imediato
-    ENTIDADE                                DESPESA                             ESTIMADO (R$)
-       FCM                250111             33.90.36               0.1.00         5.000,00           DATA DO ATO: 31/03/2020
",text_20,1,0.5404719659843022,-0.46286488333597514,1,
20,"
-Públicos da Administração Direta e Indireta dos Poderes do              sede na Quadra 1302 Sul, Lote 06, Conjunto 01, Avenida Teotônio
-Município de Palmas.                                                    Segurado, Palmas-TO, representada neste ato pelo Secretário
-                                                                        Municipal da Saúde, Senhor DANIEL BORINI ZEMUNER, brasileiro,
-        RESOLVE:                                                        odontólogo, portador do CPF n° 700.428.709-25 e RG n° 3178300-
-                                                                        3 SSP/PR, residente em Palmas-TO, doravante denominado
-        Art. 1º Designar as servidoras Ana Luísa Galindo Bezerra,       CONTRATANTE, e a Empresa GESY SARAIVA DE GOIÁS-ME,
-matrícula funcional nº 413030549 e Edith Ione Araújo Pontes,            inscrita no CNPJ/MF sob o nº 34.533.426/0001-22, com sede
-matrícula funcional nº 413018810, como responsáveis pelo controle       na Rua Professora Gabriela Neves, n° 138, Quadra 17, Lote
-da Requisição Administrativa, oriunda da Portaria nº 440, publicada     16, Conjunto Caiçara, Goiânia-GO, CEP 74.775-020, doravante
-no Diário Oficial do Município nº 2.475, do Processo nº 2020019705,     denominada CONTRATADA, neste ato representada, por GESY
:que tem por objeto a aquisição de Teste Rápido para testar o maior      SARAIVA DE GOIÁS, portador do RG nº 1.345.954- 2 SSP GO,
-número possível de pessoas que apresentam sintomas para o               CPF/MF nº 282.783.051-53
-Covid-19 que procuram a Rede Municipal de Saúde de Palmas.              ASSINATURA: 29/04/2020.
-DIÁRIO OFICIAL DO MUNICÍPIO DE PALMAS Nº 2.491 - SEGUNDA-FEIRA, 18 DE MAIO DE 2020                                                     15
-
-                 EXTRATO DE CONTRATO                                           RESOLVE:
-           N° 51/2020/2020/SEMUS/GAB/DEXFMS
-                                                                              Art. 1º Aprovar, Ad Referendum, a contratação de Leitos
-ESPÉCIE: CONTRATO DE FORNECIMENTO                                      de Unidade de Terapia Intensiva – UTI, Leitor Clínicos e Oxigênio
-CONTRATANTE: MUNICÍPIO DE PALMAS / SECRETARIA                          Hospitalar para atendimento exclusivo dos pacientes com
-MUNICIPAL DA SAÚDE CONTRATADA: UZZO COMERCIO E                         COVID-19.
",text_21,6,0.27882214763506386,0.05069364890269854,6,
21,"
-  Realização de Prova do Laço para avaliação de pessoas com quadro clínico suspeito de dengue
-  Remoção de cerume de conduto auditivo externo (lavagem otológica)
-  Retirada de pontos
-  Retirada/remoção de corpo estranho
-  Remoção manual de fecaloma
-  Sondagem nasogástrica
-  Suturas de lesões superficiais de pele
-  Tamponamento da epistaxe
-  Terapia de reidratação oral
-  Teste KOH (teste das aminas positivo ou Whiff test)
:  Teste rápido para gravidez
:  Teste rápido para hepatite B
:  Teste rápido para hepatite C
:  Teste rápido para HIV
:  Teste rápido para sífilis
-  Tratamento/cuidado da pessoa com queimaduras (exceto grande queimado)
-
-
-
-
- Palácio das Campinas Prof. Venerando de Freitas Borges – Paço Municipal
- Avenida do Cerrado, n° 999 ‐ Parque Lozandes ‐ Goiânia – GO CEP 74.884‐900
- Fone/Fax: 3524-1515 | e‐mail: dvcc.sms@gmail.com
-
-
",text_22,6,0.0735313690146169,0.07455685403233492,6,
22,"
-Polícias Militares, Ordens ou Conselhos Federais, válidos                    PREFEITURA MUNICIPAL DE BOA VISTA
-como identidade civil nacional);                                             COMISSÃO PERMANENTE DE LICITAÇÃO
-        • Cadastro de Pessoa Física e Comprovante de Situ-                        GABINETE DA PRESIDÊNCIA
-ação Cadastral do CPF (Site-http://cpf.receita.fazenda.gov.
-br/situacao)                                                                          AVISO DE LICITAÇÃO
-        • Titulo Eleitoral e Certidão de Quitação Eleitoral
-(Site: www.tre-rr.jus.br);                                                       Pregão Eletrônico nº 061/2020
-        • Certificado de Reservista e/ou Carta-patente para                     Processo nº 008401/2020 – SMSA
-candidatos com idade até 45 anos;
-        • Certidão de Nascimento e/ou Certidão de Casa-                  Objeto: Aquisição de Material de Diagnóstico Clínico
:mento, se viúvo, apresentar a Certidão de Óbito; se divor-      – Teste Rápido Coronavírus (Covid19) em caráter emergen-
-ciado, apresentar a Averbação ou Escritura Pública de União     cial, para atender as necessidades atuais das Unidades de
-DIÁRIO OFICIAL DO MUNICÍPIO DE BOA VISTA - Nº 5136                                                22 de Maio de 2020
-4
-Saúde da Secretaria Municipal de Saúde – SMSA, visando o        tro de Preços, Processo n° 000577/2020 – SMSA, tendo como
-enfrentamento da Pandemia decorrente ao novo Corona-            objeto Eventual Contratação de empresa na prestação de
-vírus (COVID -19), visando o enfrentamento da pandemia          serviço de locação de 01 (um) caminhão equipado com
-decorrente do novo coronavírus (COVID -19).                     guindaste tipo MUNCK, com gaiola (incluindo motorista,
-        Entrega das Propostas: a partir de 22/05/2020 às        abastecimento e manutenção), para atender as demandas
-9h (Horário de Brasília) no sítio www.comprasnet.gov.br .       da Vigilância em Saúde/SMSA, cuja adjudicação do item 1
-        Início da Disputa: 28/05/2020 às 10h (Horário de        foi a favor da empresa TR2 – ELÉTRICA E SERVIÇOS EIRELI
",text_23,3,0.25050881304943057,0.06987893213440899,3,
23,"
-                                                                                                                     semiquantitativa de, no
-           CIENTIFIQUE-SE, PUBLIQUE-SE, CUMPRA-SE.                                                                   mínimo, 10 parâmetros na
-                                                                                                                     urina:               sangue,
-                                                                                                                     urobilinogênio, bilirrubina,
-                       Manaus, 27 de maio de 2020.                                                                   proteína, nitrito, cetonas,
-                                                                                                                     glicose, pH, leucócitos e
-                                                                                                                     densidade,      para      uso
-                                                                                                                     diagnóstico                 in
-                                                                                                                     vitro,Amostra:
-                                                                                                                     Urina,Descrição: Fita para
:                                                                                                                     teste rápido de triagem na
-                                                                                15    FRASCO     500     505618                                       WAMA      22,60
-                                                                                                                     urina é baseada em
-                                                                                                                     reações      químicas        e
-                                                                                                                     bioquímicas com analíticos
-                                                                                                                     específicos       produzindo
-                                                                                                                     mudança de coloração em
-                                                                                                                     cada uma das áreas
-                       DISPENSA DE LICITAÇÃO                                                                         reativas       da        tira,
-                                                                                                                     embalagem        com,      no
-                                                                                                                     mínimo, 100 tiras, escala
",text_24,6,0.09066747352765121,0.00635372639634024,1,
