,text,id,label,d1,d2,inferred_labels,labels_after_prop,labels_annotated_after_prop
10,"
-
-EXTRATO DO CONTRATO DE AQUISÇÃO Nº 012/2020 QUE ENTRE SI CELEBRAM O MUNICIPIO DE
-ANCHIETA ES ATRAVÉS DO FUNDO MUNICIPAL DE SAÚDE E A EMPRESA MEDLEVENSOHN COMÉR-
-CIO E REPRESENTAÇÕES DE PRODUTOS HOSPITALARES LTDA.
-                                                                                                        Publicação Nº 267479
-
-EXTRATO DO CONTRATO DE AQUISÇÃO Nº 012/2020
-QUE ENTRE SI CELEBRAM O MUNICIPIO DE ANCHIETA ES ATRAVÉS DO FUNDO MUNICIPAL DE SAÚDE E A EMPRESA ME-
-DLEVENSOHN COMÉRCIO E REPRESENTAÇÕES DE PRODUTOS HOSPITALARES LTDA.
-Objeto: Constitui objeto deste instrumento, a contratação de EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE MA-
:TERIAL LABORATORIAL TESTE RÁPIDO PARA COVID-19, para atender o laboratório municipal, pertencente a gerência de
-Média e Alta Complexidade, em caráter EMERGENCIAL, tal objeto se faz necessário em caráter emergencial considerando a
-PANDEMIA, que o mundo vem atravessando e a Portaria Nº 454 de 20 de março de 2020, que dispõe em seu ART 1º - fica
-declarado, em todo território nacional, o estado de transmissão comunitária do CORONAVIRUS (COVID-19).
-Valor Global: O valor global do Contrato corresponde a R$ 192.000,00 (cento e noventa e dois mil reais)
-As despesas decorrentes da execução deste Contrato correrão à conta abaixo especificada:
-
-                                               Classificação          Natureza de
-                  Secretaria                                                        Fonte de Recurso             Ficha
-                                                Funcional              Despesa
-
",text_10,1,0.3171632515037644,-0.07364720554264828,1,,
11,"
-        a) “O resultado do teste sorológico não deve ser tomado como       
-diagnóstico confirmatório. Um resultado “Não reagente” no teste não        
-deve excluir a possibilidade de uma infecção e critério de interrupção de
-isolamento.”                                                               
-        b) “Há relatos na literatura de reação cruzada com outros          
-coronavírus, portanto resultados reagentes podem ser devidos à infecção    
-passada ou presente com cepas de coronavírus não-SARS-CoV-2.”              
-        c) “Os resultados dos testes laboratoriais devem sempre ser
-considerados no contexto da clínica e dos dados epidemiológicos no         
-estabelecimento do diagnóstico.”
:         Parágrafo único. O paciente solicitante do teste rápido deve ser
-entrevistado através de formulário específico, em consonância com a        
-instrução de uso do teste (exame) e a sua respectiva janela imunológica    
-devendo o respectivo formulário ser mantido em arquivo de maneira          
-garantir sua rastreabilidade.
-
-           Nº 2.060 - QUARTA- FEIRA, 20 DE MAIO DE 2020
-         Art. 5º A interpretação apropriada de testes diagnósticos
- depende das condições pré-analíticas do teste, metodologia utilizada e
- momento da coleta em relação ao início dos sintomas, sendo que os
- testes sorológicos com detecção de anticorpos (IgA, IgM e IgG) são
- indicados a partir de sete dias após o início dos sintomas, ressaltando
- que na maioria dos casos podem ocorrer viragem sorológica mais tardia;
-          Art. 6º Para testes rápidos com detecção de antígeno (Ag) seguir
- o preconizado na bula do teste, sendo que deve constar a informação no
- laudo se o cliente se declara assintomático ou sintomático para síndrome
- gripal e data de início de sintomas.
-        Art. 7º Os Laboratórios devem delimitar fluxo de pessoal e
- áreas de atendimento, espera e pagamento diferentes para os usuários
: que buscam os serviços de teste rápido em relação aos que buscam
- os outros serviços nos laboratórios, adotando critérios objetivos que
- impossibilitem a aglomeração de pessoas.
-        Art. 8º Os laboratórios clínicos deverão informar a sensibilidade
- e especificidade do teste no laudo.
-         Art. 9º. Os laboratórios clínicos deverão informar ao paciente
: que realizou o teste rápido quanto a importância das recomendações
- de isolamento, conforme definido no item 3.6.2 do Protocolo de Manejo
- Clínico do Coronavírus (COVID-19) http://189.28.128.100/dab/docs/
- portaldab/documentos/20200504_ProtocoloManejo_ver09.pdf.
-         Art. 10 Os laboratórios privados deverão notificar os resultados
- positivos e negativos notificados no sistema e-SUS VE https://nofica.
- saude.gov.br e informar o resultado do teste no campo específico,
- bem como comunicar imediatamente a Vigilância Epidemiológica do
- município e esta ao CIEVS/Tocantins.
-         Art. 11 O descumprimento das disposições contidas nesta Nota
- Técnica bem como da inobservância da RDC nº 302/05 – ANVISA
",text_11,6,0.1801368304250834,-0.16835536789725333,6,,
12,"
- rápidos"" (ensaios imunocromatográficos) para a COVID-19 em farmácias;
- Considerando a Nota Técnica n° 97/2020/SEI/GRECS/GGTES/DIRE1/ANVISA, que orienta para a utilização de testes rápidos (ensaios
- imunocromatográficos) para COVID-19 em farmácias privadas durante o período de pandemia,
-
-
-
- D E C R E T A:
-
-
-
: Art. 1° Fica autorizada a realização de teste rápido (ensaio imunocromatográfico) para COVID-19, em caráter temporário e excepcional, em
- farmácias e drogarias com Alvará Sanitário vigente e Autorização de Funcionamento.
-
-
- Parágrafo único. Somente poderão prestar esse serviço os estabelecimentos que possuírem em seu Alvará Sanitário a atividade de ""Serviços
- Farmacêuticos"".
-
-
: Art. 2° Os estabelecimentos que optarem por realizar o teste rápido (ensaios imunocromatográficos) para COVID 19 deverão:
-
-
- I - realizar o serviço, exclusivamente, na sala de serviços farmacêuticos;
- II - realizar a higienização do ambiente, de objetos e superfícies com álcool 70%, hipoclorito de sódio ou outro desinfetante regularizado junto à
- Anvisa, sempre antes do início e após o término de cada serviço prestado;
- III - disponibilizar para o paciente máscara cirúrgica e álcool gel 70% para higiene das mãos;
: IV - utilizar kit de teste rápido regularizado junto à Anvisa/MS;
- V - seguir estritamente as instruções de uso do dispositivo que será utilizado;
- VI - realizar a coleta da amostra conforme determinado na instrução de uso do dispositivo e por profissional de saúde devidamente treinado e em uso
- de equipamento de proteção individual (EPI): avental, óculos de proteção, touca, luvas descartáveis e máscara cirúrgica;
- VII - utilizar medidas de biossegurança para manipulação da amostra;
- VIII - garantir registro e rastreabilidade dos resultados;
- IX - fornecer a Declaração de Serviços Farmacêuticos ao paciente, em meio físico ou digital, assinado e carimbado pelo farmacêutico, com resultado
- do teste e com as orientações ao paciente, conforme as diretrizes do Ministério da Saúde;
- X - estabelecer procedimento escrito (POP) que deve contemplar:
-                                          Diário Oficial do Município
-                                                Edição Nº 1251 - Ordinária
",text_12,6,0.14407465450901344,-0.15055517382051128,6,,
13,"
-
-MUNICÍPIO DE GRAVATAI
-Gabinete do Prefeito
-
-
- a) nome do profissional de saúde (farmacêutico) responsável pela realização do teste;
- b) a descrição do procedimento a ser realizado;
- c) cuidados de biossegurança e destinação correta dos resíduos gerados;
- d) arvore decisória - deve ser elaborada em consonância com instrução de uso do teste disponível no estabelecimento e respeitando a janela
- imunológica do paciente. O paciente que for descartado pela árvore de decisão deve ser orientado quanto ao correto momento de realizar o teste
: rápido. A árvore de decisão deve ser atualizada sempre que ocorrer a troca do teste rápido disponível no estabelecimento;
- e) modelo da Declaração do Serviço Farmacêutico.
-
-
- Art. 3° A ocorrência de queixas técnicas associadas aos testes rápidos deve ser notificada pelo Sistema de Notificações em Vigilância Sanitária
- (Notivisa), em até 5 (cinco) dias de seu conhecimento.
-
-
- Art. 4° As orientações aos pacientes após a realização do teste, de resultados positivos e negativos por COVID-19, devem seguir as Diretrizes e os
- Protocolos estabelecidos pelo Ministério da Saúde para o correto manejo dos pacientes e informações epidemiológicas.
-
",text_13,6,0.1197148640896994,-0.1714126886522358,6,,
14,"
-2        74       1876       50         UND          Soro Anti-A, frasco com 10ml                                                
-2        75       1877       50         UND          Soro Anti-B, frasco com 10ml                                                
-2        76       1878       50         UND          Soro coombs, frasco com 10ml                                                
-2        77       1879       50         UND          Soro tipagem Anti-AB, frasco com 10ml.                                      
-2        79       6370       30         UND          Sulfato de zinco, para exames de fezes- pacote com 500 gramas.              
-2        80       4619       2.000      UND          Swab em embalagem individual estéril                                        
-2        82       240897     5.000      UND          Swab álcool (individual) almofada/sachê para assepsia com álcool            
-                                                     isopropílico a 70%, embalados individualmente.
-2        83       3958       12.500     UND          Teste determinação de sangue oculto em fezes por imunocromatografia,        
-                                                     sem dieta. (fornecer catálogo)
:2        85       249138     3.000      UND          Teste rápido para Treponema pallidum                                        
-2        86       4587       35.000     UND          Tira reativa para HCG (imunocromatográfico) soro e urina, sensibilidade     
-                                                     detecção de 20UI, embaladas individualmente com número de lote e
-                                                     validade impressos na embalagem, controle interno do teste (fornecer
-                                                     catálogo). Preço unitário, porém embalagem contendo 50 testes.
-2        89       264205     36.000     UND          Tubo a vácuo fundo redondo para coleta de urina com reagente 8 a 10ml       
-2        90       102157     10.000     UND          Tubo de vidro temperado 13x75, 5ml.                                         
-2        91       243960     900        UND          Tubo tipo falcon estéril, volume 15ml.                                      
-2        93       263166     50         FRAS CO      Violeta genciana para coloração de gram, frasco 1000ml                      
-2        94       93111      15         Caixa        Waaler rose látex, caixa contendo: Suspensão de hemácias sensibili-         
-                                                     zadas com IgG de soro de coelho anti- hemácias de carneiro (1x1,5ml);
-                                                     Soro controle positivo (1x0,5ml); Soro controle negativo (1x1ml); Varetas
-                                                     plásticas (60); Cartões-teste (2).
-2        96       263165     12         FRAS CO      Álcool Isopropílico (isopropanol) 99 8%, frasco 1 litro                     
-2        97       4609       60         UND          Óleo para imersão de 100ml                                                  
-2        99       89550      86.500     UND          Tubo capilar para microhematócrito sem heparina, com 75 mm de compri-       
-                                                     mento, 1,0 mm de diâmetro interno e 1,5 mm de diâmetro externo. Preço
-                                                     unitário, porém o produto deve ser embalado em caixa com 500 unidades.
-2        100      217626     1.250      PACOTE       Agar CLED, pacote com 10 placas                                             
:2        103      1872       400        UND          Pesquisa de Rotavírus- teste rápido. Teste para diagnóstico imediato de     
-                                                     gastroenterites. É um teste com a metodologia de imuno ensaio cromato-
-                                                     gráfico rápido e qualitativo que detecta simultaneamente rotavirus e ade-
-                                                     novirus em amostras de fezes. Limite de detecção viral pequeno(menor
-                                                     que ELISA ou testes de látex): Diagnostico da diarreia com baixa carga
-                                                     viral; Não é necessário realizar pré-tratamento da amostra. Kit completo
-                                                     incluindo acessórios necessários para a realização dos testes: frascos
-                                                     de diluição de amostras, conta-gotas, dispositivos individuais para teste.
-                                                     Preço da caixa com 20 testes
-Fornecedor: BIOVALIC COMÉRCIO DE EQUIPAMENTOS MÉDICOS LTDA., inscrito(a) no CNPJ sob nº. 08.924.875/0001-91, com sede na cidade de São Paulo/SP, à Rua
-Antonio Fonseca, nº 285, Vila Maria Baixa, CEP 02.112-010, fone/fax (11) 2361-8909/(11) 2361-8908, por seu representante legal, ao final assinado, com o valor total de
",text_14,1,0.15614521001330398,-0.08470053650655561,1,,
15,"
-
-Fornecedor: LCI PRODUTOS DIAGNÓSTICOS LTDA, inscrito(a) no CNPJ sob                                nº. 07.293.786/0001-21, com sede na cidade de Colombo/PR, à Avenida
-Londres, nº 199, Jardim Bandeirantes, CEP 83.405-110, fone/fax (41) 3666-0234/(41) 3666-0234, por seu representante legal, ao final assinado, com o valor total de R$
-196.800,00 (cento e noventa e seis mil e oitocentos reais) com o(s) preço(s) do(s) item(ns) abaixo relacionado(s).
-Lote     Item     Código     Qtde.      Und.         Especificação                                                                Marca            Valor Unit.   Valor Total
-1        2        461        27.000     UND          Coletor de urina sistema fechado. Com dispositivo de transferência           CRAL             1,60          43.200,00
-                                                     120mL, estéril por óxido de etileno, embalados individualmente, produto
-                                                     cadastrado na ANVISA.
-MARINGÁ, (QUARTA FEIRA) 08/04/2020                                               ÓRGÃO OFICIAL DO MUNICÍPIO - Nº 3311                                          PÁG. 68
-
: 1        4        1872       1.200      UND          Pesquisa de Rotavírus- teste rápido. Teste para diagnóstico imediato         BIOCON       128,00        153.600,00
-                                                      de gastroenterites. É um teste com a metodologia de imuno ensaio
-                                                      cromatográfico rápido e qualitativo que detecta simultaneamente ro-
-                                                      tavírus e adenovírus em amostras de fezes. Limite de detecção viral
-                                                      pequeno(menor que ELISA ou testes de látex): Diagnostico da diarreia
-                                                      com baixa carga viral; Não é necessário realizar pré-tratamento da
-                                                      amostra. Kit completo incluindo acessórios necessários para a realização
-                                                      dos testes: frascos de diluição de amostras, conta-gotas, dispositivos
-                                                      individuais para teste. Preço da caixa com 20 testes
-
-
",text_15,1,0.20776070548140427,-0.08041669950812715,1,,
16,"
-                               DESPACHO
-              CONSIDERANDO o que consta no Processo
- nº 2020.01637.01412.0.001700 (VOLUME 1) – SEMSA, de interesse da
- Secretaria Municipal de Saúde - SEMSA.
-                DISPENSO o procedimento licitatório, com base no artigo
- 24, inciso IV, da Lei nº 8.666/1993, para contratação direta da empresa
- TELESCA REPRESENTAÇÕES MATERIAIS HOSPITALAR EIRELE – ME
- para fornecimento de 25.000 (vinte e cinco mil) testes rápidos COVID-19,
- utilizado para triagem da infecção pelo vírus da Síndrome Respiratória
- Aguda Grave do Coronavírus 2 (Sars-Cov-2), somente uso diagnóstico in
: vitro, amostra: soro, plasma e sangue total, descrição: teste rápido
- qualitativo para a detecção de anticorpos específicos IgM e IgG anti-Sars-
- Cov-2 por imunocromatografia de fluxo lateral, com temperatura de
- armazenamento entre 2 a 30 °C, aplicação manual, embalagem contendo
- dados de identificação do produto, data de fabricação e prazo de validade
- para atender as necessidades dos estabelecimentos assistenciais da
- Secretaria Municipal de Saúde – SEMSA na situação epidemiológica
- emergencial da COVID-19 em Manaus, pelo valor de R$ 2.200.00,00 (dois
- milhões e duzentos mil reais).
- | Página 8
-                                               Manaus, segunda-feira, 27 de abril de 2020
",text_16,1,0.3863028907221162,-0.07354937940102722,1,,
17,"
- propostas) e às 15:00 horas (Sessão de Disputa dos Preços). Atenção: Horário de Brasília.
- Os Editais e seus anexos encontram-se à disposição nos endereços: www.compras.salvador.ba.gov.
- br e www.licitacoes-e.com.br.
-                                   Salvador, 26 de março de 2020.
-                                     JOSÉ EGÍDIO DE SANTANA
-                                     Presidente da COPEL/SMS
-                         DISPENSA DE LICITAÇÃO Nº 050/2020
- PROCESSO Nº: 6215/2020
- CONTRATADA: PMH PRODUTOS MÉDICOS HOSPITALES LTDA
- CNPJ: 00.740.696/0001-92
: OBJETO: Aquisição de kit para laboratório teste rápido IGM/IGG para coronavirus para atender a
- demanda do Laboratório Central, de Salvador conforme CI RLAB Nº 030/2020
- VALOR GLOBAL: R$ 4.925.000,00 (quatro milhões novecentos e vinte e cinco mil reais))
- AMPARO LEGAL: Artigo 24, Inciso IV da Lei Federal n° 8.666/93
- Artigo 4º, da Lei Federal n° 13.979/2020
- DOTAÇÃO ORÇAMENTÁRIA: Projeto Atividade 10.302.0002.232900, 10.301.0016.249300,
- 10.302.0016.249400; Elemento de Despesa 33.90.30; Fonte de Recurso: 014 (Transf Fundo a Fundo
- de Recursos SUS do Gov Fed - Bloco de Custeio - Atenção Saúde Pop MAC
- PRAZO DE ENTREGA: Imediato
- DATA DO ATO: 26/03/2020
-                                   Salvador, 27 de março de 2020
",text_17,1,0.5768040247482725,0.5306969440257372,1,,
18,"
- Transferências Fundo a Fundo de Recursos do SUS do Governo Federal - Bloco de Investimento,
- 0.1.90 - Operações de Crédito Internas e 0.1.91 - Operações de Crédito Externas.
- DATA DA HOMOLOGAÇÃO: 01/04/2020
-                                    Salvador, 01 de abril de 2020.
-                             JAQUELINE MACEDO BARBOZA DE BARROS
-                                     Presidente da Comissão
-                         DISPENSA DE LICITAÇÃO Nº 071/2020
- PROCESSO Nº: 6344/2020
- CONTRATADA: LICIMASTER DISTRIBUIDORA DE MEDICAMENTOS E PROD. MÉD. HOSPITALAR LTDA
- CNPJ: 20.001.049/0001-76
: OBJETO: Aquisição de teste rápido para detecção de antígenos para SARS-COV-2 (novo coronavírus),
- para atender a demanda do Laboratório Central de Salvador, conforme CI RLAB Nº 032/2020
- VALOR GLOBAL: R$ 8.900.000,00 (Oito milhões e novecentos mil reais)
- AMPARO LEGAL: Artigo 24, Inciso IV da Lei Federal n° 8.666/93
- Artigo 4º, da Lei Federal n° 13.979/2020
- DOTAÇÃO ORÇAMENTÁRIA: Projeto Atividade 10.302.0002.232900; Elemento de Despesa
- 33.90.30; Fonte de Recurso: 091 (Operações de Crédito Externas - Recursos de Ressarcimento de
- Operações de Crédito)
- PRAZO DE ENTREGA: Imediato
- DATA DO ATO: 31/03/2020
-                                    Salvador, 01 de abril de 2020
",text_18,1,0.48665195109841186,0.5276264287632121,1,,
19,"
-       CONSIDERANDO a norma do artigo 131 da Lei                      
-Complementar nº 008/99 que Institui o Estatuto dos Servidores         
-Públicos da Administração Direta e Indireta dos Poderes do            
-Município de Palmas.                                                  
-        RESOLVE:                                                      
-        Art. 1º Designar as servidoras Ana Luísa Galindo Bezerra,     
-matrícula funcional nº 413030549 e Edith Ione Araújo Pontes,          
-matrícula funcional nº 413018810, como responsáveis pelo controle     
-da Requisição Administrativa, oriunda da Portaria nº 440, publicada   
-no Diário Oficial do Município nº 2.475, do Processo nº 2020019705,   
:que tem por objeto a aquisição de Teste Rápido para testar o maior    
-número possível de pessoas que apresentam sintomas para o             
-Covid-19 que procuram a Rede Municipal de Saúde de Palmas.            
-
- MUNICÍPIO DE PALMAS Nº 2.491 - SEGUNDA-FEIRA, 18 DE MAIO DE 2020
-          Art. 2 Esta Portaria entra em vigor na data de sua
-  publicação, retroagindo seus efeitos a 23 de abril de 2020.
-         GABINETE DO SECRETÁRIO DA SAÚDE, aos 18 dias do
-  mês de maio de 2020.
-                     DANIEL BORINI ZEMUNER
-                       Secretário da Saúde
",text_19,6,0.2681291256452887,-0.12368646472154668,6,,
20,"
-  Realização de Prova do Laço para avaliação de pessoas com quadro clínico suspeito de dengue
-  Remoção de cerume de conduto auditivo externo (lavagem otológica)
-  Retirada de pontos
-  Retirada/remoção de corpo estranho
-  Remoção manual de fecaloma
-  Sondagem nasogástrica
-  Suturas de lesões superficiais de pele
-  Tamponamento da epistaxe
-  Terapia de reidratação oral
-  Teste KOH (teste das aminas positivo ou Whiff test)
:  Teste rápido para gravidez
:  Teste rápido para hepatite B
:  Teste rápido para hepatite C
:  Teste rápido para HIV
:  Teste rápido para sífilis
-  Tratamento/cuidado da pessoa com queimaduras (exceto grande queimado)
- Palácio das Campinas Prof. Venerando de Freitas Borges – Paço Municipal
- Avenida do Cerrado, n° 999 ‐ Parque Lozandes ‐ Goiânia – GO CEP 74.884‐900
- Fone/Fax: 3524-1515 | e‐mail: dvcc.sms@gmail.com
-Prefeitura de Goiânia/ Sup. da Casa Civil e Articulação Política - Assinado Digitalmente: www.goiania.go. gov.br
-
-       Página 47 de 275
- Municipal de Saúde
-DOM Eletrônico                              Edição Nº 7276, de 08 de abril de 2020.              
-                                                                                       Secretaria
",text_20,6,0.13858609269551547,-0.12503511284393465,6,,
21,"
-                           Teresa Surita
-                       Prefeita de Boa Vista
-    COMISSÃO PERMANENTE DE LICITAÇÃO
-              PREFEITURA MUNICIPAL DE BOA VISTA
-              COMISSÃO PERMANENTE DE LICITAÇÃO
-                   GABINETE DA PRESIDÊNCIA
-                       AVISO DE LICITAÇÃO
-                  Pregão Eletrônico nº 061/2020
-                 Processo nº 008401/2020 – SMSA
-          Objeto: Aquisição de Material de Diagnóstico Clínico
: – Teste Rápido Coronavírus (Covid19) em caráter emergen-
- cial, para atender as necessidades atuais das Unidades de
-DIÁRIO OFICIAL DO MUNICÍPIO DE BOA VISTA - Nº 5136             
-4
-Saúde da Secretaria Municipal de Saúde – SMSA, visando o       
-enfrentamento da Pandemia decorrente ao novo Corona-           
-vírus (COVID -19), visando o enfrentamento da pandemia         
-decorrente do novo coronavírus (COVID -19).                    
-        Entrega das Propostas: a partir de 22/05/2020 às       
-9h (Horário de Brasília) no sítio www.comprasnet.gov.br .      
-        Início da Disputa: 28/05/2020 às 10h (Horário de       
",text_21,3,0.28568473221345353,-0.08888034408907847,3,,
22,"
-                                        semiquantitativa de, no
-                                        mínimo, 10 parâmetros na
-                                        urina:               sangue,
-                                        urobilinogênio, bilirrubina,
-                                        proteína, nitrito, cetonas,
-                                        glicose, pH, leucócitos e
-                                        densidade,      para      uso
-                                        diagnóstico                 in
-                                        vitro,Amostra:
-                                        Urina,Descrição: Fita para
:                                        teste rápido de triagem na
-   15    FRASCO     500     505618                                       WAMA      22,60
-                                        urina é baseada em
-                                        reações      químicas        e
-                                        bioquímicas com analíticos
-                                        específicos       produzindo
-                                        mudança de coloração em
-                                        cada uma das áreas
-                                        reativas       da        tira,
-                                        embalagem        com,      no
-                                        mínimo, 100 tiras, escala
",text_22,6,0.057108355878530415,-0.03163948015199054,1,,
23,"
-                               DESPACHO
-              CONSIDERANDO o que consta no Processo
- nº 2020.01637.01412.0.001700 (VOLUME 1) – SEMSA, de interesse da
- Secretaria Municipal de Saúde - SEMSA.
-                DISPENSO o procedimento licitatório, com base no artigo
- 24, inciso IV, da Lei nº 8.666/1993, para contratação direta da empresa
- TELESCA REPRESENTAÇÕES MATERIAIS HOSPITALAR EIRELE – ME
- para fornecimento de 25.000 (vinte e cinco mil) testes rápidos COVID-19,
- utilizado para triagem da infecção pelo vírus da Síndrome Respiratória
- Aguda Grave do Coronavírus 2 (Sars-Cov-2), somente uso diagnóstico in
: vitro, amostra: soro, plasma e sangue total, descrição: teste rápido
- qualitativo para a detecção de anticorpos específicos IgM e IgG anti-Sars-
- Cov-2 por imunocromatografia de fluxo lateral, com temperatura de
- armazenamento entre 2 a 30 °C, aplicação manual, embalagem contendo
- dados de identificação do produto, data de fabricação e prazo de validade
- para atender as necessidades dos estabelecimentos assistenciais da
- Secretaria Municipal de Saúde – SEMSA na situação epidemiológica
- emergencial da COVID-19 em Manaus, pelo valor de R$ 2.200.00,00 (dois
- milhões e duzentos mil reais).
- | Página 8
-                                               Manaus, segunda-feira, 27 de abril de 2020
",text_23,1,0.3863028907221162,-0.07354937940102722,1,,
24,"
-INSTAURA SINDICÂNCIA ADMINISTRATIVA E DÁ OUTRAS PROVIDENCIAS.
-
-
-O PREFEITO MUNICIPAL DE ALTO RIO NOVO - ES, no uso de suas atribuições legais previstas na Lei Orgânica, Constituição
-Federal, etc., e principalmente, o disposto no art. 146 da Lei 8112/90;
-CONSIDERANDO a comunicação pelo Secretário Municipal de Saúde que foi encontrado na sala de acolhimento das enfer-
-meiras, na Caixa de Perfuro-cortante do PA SANTA BARBARA, deste Município, pela Enfermeira ANA IZYS ALTOÉ, um teste
-rápido para covid19, utilizado e descartado, com resultado POSITIVO, excedente da quantidade de testes recebidos e sem
-registro na Secretaria Municipal de Saúde;
-RESOLVE:
:Art. 1º Determinar a instauração de SINDICÂNCIA ADMINISTRATIVA, para apurar quem fez o descarte do teste rápido
-para covid19, na Caixa de Perfuro-cortante, da sala de acolhimento das enfermeiras do PA SANTA BARBARA, deste Muni-
-cípio, que foi encontrado pela Enfermeira ANA IZYS ALTOÉ, sem registro no PA, bem como, em qual pessoa foi realizado
-o referido teste.
-Art. 2º Fica composta a COMISSÃO DE SINDICÂNCIA ADMINISTRATIVA, pelos seguintes empregados públicos municipais,
-os quais deverão ser oficiados da presente nomeação, a saber:
-
-
-
-                                                                                                  www.diariomunicipal.es.gov.br
-01/06/2020 (Segunda-feira)                         DOM/ES - Edição N° 1526                                            Página 47
",text_24,6,0.17179969245982196,-0.12225764727944347,6,,
25,"
-                                                   Prefeitura
-
-FMS-DISP0011-2020-RESUMO RATIFICAÇÃO
-                                                                                                    Publicação Nº 277306
-
-FUNDO MUNICIPAL DE SAÚDE, DO MUNICÍPIO DE JAGUARÉ
-RATIFICAÇÃO DE DISPENSA DE LICITAÇÃO Nº 0011/2020
-CÓDIGO DE REMESSA DE CONTRATAÇÃO:
-2020.038E0500001.09.0010
-OBJETO: Contratação de laboratório para realização de exames, com fornecimento e insumo e emissão de laudo, em ca-
:ráter emergencial de teste rápido, para covid 19, para o enfrentamento da emergência de Saúde.
-RATIFICO a decisão sugerida pela Comissão Permanente de Licitações e solicito que seja efetuada a devida contratação
-da empresa LAB CENTER LABORATORIO DE ANALISES CLINICAS LTDA, pessoa jurídica de direito privado, inscrita no CNPJ
-sob o n.º 14.183.398/0001-53, com sede na Rua 14 de maio, 73 - Gloria - Sao Gabriel da Palha - ES, para Contratação
-de laboratório para realização de exames, com fornecimento e insumo e emissão de laudo, em caráter emergencial de
:teste rápido, para covid 19, para o enfrentamento da emergência de Saúde, no valor de R$ 81.900,00 (oitenta e um mil
-e novecentos reais) e determino a emissão da respectiva nota de empenho.
-
-
-Jaguaré-ES, 27 de maio de 2020
-
-
-Dayana Mara dos Santos Silva Bizi
-Secretária Municipal de Saúde
-
-
",text_25,1,0.38113827382760956,-0.27631597906961175,1,,
26,"
-AVISO
-                                                                                                      Publicação Nº 275239
-
-AVISO
-
-
-O CONSÓRCIO PÚBLICO DA REGIÃO NOROESTE - CIM NOROESTE comunica aos interessados que participaram do Chama-
-mento Público nº 002/2019, para o credenciamento de pessoa jurídica para a prestação de serviços de saúde aos municí-
-pios integrantes do CIM NOROESTE, nas especialidades indicadas no Edital, que devido a PANDEMIA COVID 19 vivenciada
-neste momento, foi deliberado em Assembléia Geral Extraordinária Virtual do dia 14/04/2020 a inclusão do procedimento
:de TESTE RÁPIDO COVID-19 IGG E IGM em nossa TABELA DE VALORES DE SERVIÇOS E PROCEDIMENTOS DE SAÚDE DO
-CIM NOROESTE – TVSPS no valor de R$ 180,00.
-
-
-Os interessados já credenciados deverão enviar declaração dizendo que aceitam credenciar este procedimento.
-
-
-Novos credenciamentos deverão entrar em contato com CIM NOROESTE;
-
-
-Informações pelos telefones: (27) 3745-1549 ou (27) 9 9945-6991
",text_26,6,0.1986383876958882,-0.28226174617236927,6,,
27,"
-tos.sp.gov.br.
-
-                             PREGÃO ELETRÔNICO Nº 15.016/2020
-  (COTAS EXCLUSIVAS PARA ME/EPP/COOP)
-                                6 de fevereiro de 2020   17   Diário Oficial de Santos
-
-
-  Acha-se aberto na Secretaria Municipal de Saúde, o Pregão Eletrônico nº 15.016/2020 – Processo nº
-67.588/2019-19, que tem como objeto a seleção de propostas para REGISTRO DE PREÇOS visando ao
-fornecimento de material de enfermagem: FIO SUT. DE SEDA AGULHADO N° 3.0 CUT 3/8 2,0 CM, FRAL-
:DA DESCARTAVEL - ATÉ 05 KG, TESTE RÁPIDO DE GRAVIDEZ - HCG URINA. O encerramento dar-se-á em
-19/02/2020 às 08:30h. O edital, na íntegra, encontra-se à disposição dos interessados no endereço eletrô-
-nico www.licitacoes-e.com.br sob o nº: 802436. Para qualquer esclarecimento, entrar em contato: telefo-
-ne (13) 3213-5133; e-mail: licitacaosaude@santos.sp.gov.br.
-
-                                 PREGÃO ELETRÔNICO Nº 15.017/2020
-  (COTAS DE AMPLA PARTICIPAÇÃO, COTAS RESERVADAS PARA ME/EPP/COOP E COTAS EXCLUSIVAS PARA
-ME/EPP/COOP)
-  Acha-se aberto na Secretaria Municipal de Saúde, o Pregão Eletrônico nº 15.017/2020 – Processo nº
-68.681/2019-41, que tem como objeto a seleção de propostas para REGISTRO DE PREÇOS visando ao
-fornecimento de medicamentos: DIAZEPAM 5 MG/ML; ALTEPLASE 50 MG; ANLODIPINO BESILATO 5 MG;
",text_27,4,0.23531683675810292,-0.0818325126319993,4,,
